#  E (eV)   dos(E)     Int dos(E)
-15.974  0.8224E+00  0.2167E+01
-15.964  0.7744E+00  0.2174E+01
-15.954  0.7126E+00  0.2182E+01
-15.944  0.6564E+00  0.2188E+01
-15.934  0.6229E+00  0.2194E+01
-15.924  0.6220E+00  0.2201E+01
-15.914  0.6536E+00  0.2207E+01
-15.904  0.7074E+00  0.2214E+01
-15.894  0.7670E+00  0.2222E+01
-15.884  0.8175E+00  0.2230E+01
-15.874  0.8533E+00  0.2239E+01
-15.864  0.8785E+00  0.2247E+01
-15.854  0.9016E+00  0.2256E+01
-15.844  0.9298E+00  0.2266E+01
-15.834  0.9665E+00  0.2275E+01
-15.824  0.1012E+01  0.2285E+01
-15.814  0.1062E+01  0.2296E+01
-15.804  0.1103E+01  0.2307E+01
-15.794  0.1119E+01  0.2318E+01
-15.784  0.1093E+01  0.2329E+01
-15.774  0.1019E+01  0.2339E+01
-15.764  0.9101E+00  0.2349E+01
-15.754  0.7870E+00  0.2356E+01
-15.744  0.6714E+00  0.2363E+01
-15.734  0.5802E+00  0.2369E+01
-15.724  0.5247E+00  0.2374E+01
-15.714  0.5114E+00  0.2379E+01
-15.704  0.5386E+00  0.2385E+01
-15.694  0.5930E+00  0.2391E+01
-15.684  0.6516E+00  0.2397E+01
-15.674  0.6909E+00  0.2404E+01
-15.664  0.6973E+00  0.2411E+01
-15.654  0.6724E+00  0.2418E+01
-15.644  0.6289E+00  0.2424E+01
-15.634  0.5851E+00  0.2430E+01
-15.624  0.5613E+00  0.2435E+01
-15.614  0.5811E+00  0.2441E+01
-15.604  0.6685E+00  0.2448E+01
-15.594  0.8369E+00  0.2456E+01
-15.584  0.1073E+01  0.2467E+01
-15.574  0.1329E+01  0.2480E+01
-15.564  0.1534E+01  0.2496E+01
-15.554  0.1624E+01  0.2512E+01
-15.544  0.1573E+01  0.2528E+01
-15.534  0.1403E+01  0.2542E+01
-15.524  0.1174E+01  0.2553E+01
-15.514  0.9511E+00  0.2563E+01
-15.504  0.7875E+00  0.2571E+01
-15.494  0.7097E+00  0.2578E+01
-15.484  0.7188E+00  0.2585E+01
-15.474  0.7943E+00  0.2593E+01
-15.464  0.9012E+00  0.2602E+01
-15.454  0.1002E+01  0.2612E+01
-15.444  0.1068E+01  0.2623E+01
-15.434  0.1094E+01  0.2634E+01
-15.424  0.1089E+01  0.2645E+01
-15.414  0.1078E+01  0.2655E+01
-15.404  0.1082E+01  0.2666E+01
-15.394  0.1116E+01  0.2677E+01
-15.384  0.1181E+01  0.2689E+01
-15.374  0.1267E+01  0.2702E+01
-15.364  0.1356E+01  0.2715E+01
-15.354  0.1421E+01  0.2730E+01
-15.344  0.1432E+01  0.2744E+01
-15.334  0.1366E+01  0.2758E+01
-15.324  0.1220E+01  0.2770E+01
-15.314  0.1009E+01  0.2780E+01
-15.304  0.7670E+00  0.2788E+01
-15.294  0.5337E+00  0.2793E+01
-15.284  0.3383E+00  0.2796E+01
-15.274  0.1947E+00  0.2798E+01
-15.264  0.1014E+00  0.2799E+01
-15.254  0.4771E-01  0.2800E+01
-15.244  0.2020E-01  0.2800E+01
-15.234  0.7686E-02  0.2800E+01
-15.224  0.2621E-02  0.2800E+01
-15.214  0.8000E-03  0.2800E+01
-15.204  0.2196E-03  0.2800E+01
-15.194  0.6194E-04  0.2800E+01
-15.184  0.5310E-04  0.2800E+01
-15.174  0.1741E-03  0.2800E+01
-15.164  0.6316E-03  0.2800E+01
-15.154  0.2063E-02  0.2800E+01
-15.144  0.6005E-02  0.2800E+01
-15.134  0.1558E-01  0.2800E+01
-15.124  0.3608E-01  0.2801E+01
-15.114  0.7463E-01  0.2801E+01
-15.104  0.1380E+00  0.2803E+01
-15.094  0.2286E+00  0.2805E+01
-15.084  0.3393E+00  0.2808E+01
-15.074  0.4518E+00  0.2813E+01
-15.064  0.5403E+00  0.2818E+01
-15.054  0.5805E+00  0.2824E+01
-15.044  0.5605E+00  0.2830E+01
-15.034  0.4862E+00  0.2835E+01
-15.024  0.3789E+00  0.2838E+01
-15.014  0.2650E+00  0.2841E+01
-15.004  0.1662E+00  0.2843E+01
-14.994  0.9332E-01  0.2844E+01
-14.984  0.4689E-01  0.2844E+01
-14.974  0.2105E-01  0.2844E+01
-14.964  0.8438E-02  0.2844E+01
-14.954  0.3015E-02  0.2844E+01
-14.944  0.9605E-03  0.2844E+01
-14.934  0.2744E-03  0.2844E+01
-14.924  0.8027E-04  0.2844E+01
-14.914  0.6778E-04  0.2844E+01
-14.904  0.2120E-03  0.2844E+01
-14.894  0.7395E-03  0.2844E+01
-14.884  0.2318E-02  0.2844E+01
-14.874  0.6449E-02  0.2845E+01
-14.864  0.1591E-01  0.2845E+01
-14.854  0.3481E-01  0.2845E+01
-14.844  0.6756E-01  0.2846E+01
-14.834  0.1163E+00  0.2847E+01
-14.824  0.1775E+00  0.2849E+01
-14.814  0.2403E+00  0.2851E+01
-14.804  0.2885E+00  0.2854E+01
-14.794  0.3072E+00  0.2857E+01
-14.784  0.2901E+00  0.2860E+01
-14.774  0.2429E+00  0.2862E+01
-14.764  0.1805E+00  0.2864E+01
-14.754  0.1189E+00  0.2865E+01
-14.744  0.6971E-01  0.2866E+01
-14.734  0.3689E-01  0.2866E+01
-14.724  0.1933E-01  0.2867E+01
-14.714  0.1435E-01  0.2867E+01
-14.704  0.2082E-01  0.2867E+01
-14.694  0.4017E-01  0.2867E+01
-14.684  0.7509E-01  0.2868E+01
-14.674  0.1263E+00  0.2869E+01
-14.664  0.1887E+00  0.2871E+01
-14.654  0.2501E+00  0.2874E+01
-14.644  0.2941E+00  0.2877E+01
-14.634  0.3068E+00  0.2880E+01
-14.624  0.2838E+00  0.2883E+01
-14.614  0.2332E+00  0.2885E+01
-14.604  0.1710E+00  0.2887E+01
-14.594  0.1140E+00  0.2888E+01
-14.584  0.7477E-01  0.2889E+01
-14.574  0.5954E-01  0.2889E+01
-14.564  0.7027E-01  0.2890E+01
-14.554  0.1056E+00  0.2891E+01
-14.544  0.1602E+00  0.2892E+01
-14.534  0.2227E+00  0.2895E+01
-14.524  0.2766E+00  0.2897E+01
-14.514  0.3053E+00  0.2901E+01
-14.504  0.2989E+00  0.2904E+01
-14.494  0.2596E+00  0.2906E+01
-14.484  0.1999E+00  0.2908E+01
-14.474  0.1366E+00  0.2909E+01
-14.464  0.8274E-01  0.2910E+01
-14.454  0.4445E-01  0.2911E+01
-14.444  0.2118E-01  0.2911E+01
-14.434  0.8952E-02  0.2911E+01
-14.424  0.3355E-02  0.2911E+01
-14.414  0.1115E-02  0.2911E+01
-14.404  0.3288E-03  0.2911E+01
-14.394  0.8597E-04  0.2911E+01
-14.384  0.1995E-04  0.2911E+01
-14.374  0.4240E-05  0.2911E+01
-14.364  0.1643E-05  0.2911E+01
-14.354  0.5194E-05  0.2911E+01
-14.344  0.2552E-04  0.2911E+01
-14.334  0.1137E-03  0.2911E+01
-14.324  0.4499E-03  0.2911E+01
-14.314  0.1579E-02  0.2911E+01
-14.304  0.4915E-02  0.2911E+01
-14.294  0.1357E-01  0.2911E+01
-14.284  0.3324E-01  0.2912E+01
-14.274  0.7223E-01  0.2912E+01
-14.264  0.1392E+00  0.2914E+01
-14.254  0.2380E+00  0.2916E+01
-14.244  0.3610E+00  0.2920E+01
-14.234  0.4857E+00  0.2925E+01
-14.224  0.5797E+00  0.2930E+01
-14.214  0.6138E+00  0.2937E+01
-14.204  0.5764E+00  0.2942E+01
-14.194  0.4802E+00  0.2947E+01
-14.184  0.3549E+00  0.2951E+01
-14.174  0.2326E+00  0.2953E+01
-14.164  0.1353E+00  0.2954E+01
-14.154  0.6978E-01  0.2955E+01
-14.144  0.3193E-01  0.2955E+01
-14.134  0.1296E-01  0.2955E+01
-14.124  0.4667E-02  0.2956E+01
-14.114  0.1491E-02  0.2956E+01
-14.104  0.4223E-03  0.2956E+01
-14.094  0.1062E-03  0.2956E+01
-14.084  0.2367E-04  0.2956E+01
-14.074  0.4685E-05  0.2956E+01
-14.064  0.8567E-06  0.2956E+01
-14.054  0.3650E-06  0.2956E+01
-14.044  0.1422E-05  0.2956E+01
-14.034  0.7372E-05  0.2956E+01
-14.024  0.3431E-04  0.2956E+01
-14.014  0.1417E-03  0.2956E+01
-14.004  0.5188E-03  0.2956E+01
-13.994  0.1685E-02  0.2956E+01
-13.984  0.4854E-02  0.2956E+01
-13.974  0.1240E-01  0.2956E+01
-13.964  0.2809E-01  0.2956E+01
-13.954  0.5644E-01  0.2957E+01
-13.944  0.1006E+00  0.2958E+01
-13.934  0.1590E+00  0.2959E+01
-13.924  0.2228E+00  0.2961E+01
-13.914  0.2770E+00  0.2964E+01
-13.904  0.3054E+00  0.2967E+01
-13.894  0.2988E+00  0.2970E+01
-13.884  0.2598E+00  0.2973E+01
-13.874  0.2019E+00  0.2975E+01
-13.864  0.1433E+00  0.2976E+01
-13.854  0.1003E+00  0.2977E+01
-13.844  0.8298E-01  0.2978E+01
-13.834  0.9507E-01  0.2979E+01
-13.824  0.1340E+00  0.2980E+01
-13.814  0.1908E+00  0.2982E+01
-13.804  0.2503E+00  0.2985E+01
-13.794  0.2939E+00  0.2988E+01
-13.784  0.3069E+00  0.2991E+01
-13.774  0.2844E+00  0.2994E+01
-13.764  0.2338E+00  0.2996E+01
-13.754  0.1704E+00  0.2998E+01
-13.744  0.1102E+00  0.2999E+01
-13.734  0.6319E-01  0.2999E+01
-13.724  0.3214E-01  0.3000E+01
-13.714  0.1450E-01  0.3000E+01
-13.704  0.5815E-02  0.3000E+01
-13.694  0.2137E-02  0.3000E+01
-13.684  0.9746E-03  0.3000E+01
-13.674  0.1380E-02  0.3000E+01
-13.664  0.3963E-02  0.3000E+01
-13.654  0.1143E-01  0.3000E+01
-13.644  0.2972E-01  0.3000E+01
-13.634  0.6909E-01  0.3001E+01
-13.624  0.1436E+00  0.3003E+01
-13.614  0.2672E+00  0.3005E+01
-13.604  0.4453E+00  0.3010E+01
-13.594  0.6662E+00  0.3016E+01
-13.584  0.8964E+00  0.3025E+01
-13.574  0.1089E+01  0.3036E+01
-13.564  0.1203E+01  0.3048E+01
-13.554  0.1222E+01  0.3060E+01
-13.544  0.1162E+01  0.3072E+01
-13.534  0.1063E+01  0.3083E+01
-13.524  0.9614E+00  0.3092E+01
-13.514  0.8744E+00  0.3101E+01
-13.504  0.7939E+00  0.3109E+01
-13.494  0.7016E+00  0.3116E+01
-13.484  0.5882E+00  0.3122E+01
-13.474  0.4621E+00  0.3127E+01
-13.464  0.3461E+00  0.3130E+01
-13.454  0.2644E+00  0.3133E+01
-13.444  0.2312E+00  0.3135E+01
-13.434  0.2455E+00  0.3137E+01
-13.424  0.2944E+00  0.3140E+01
-13.414  0.3605E+00  0.3144E+01
-13.404  0.4305E+00  0.3148E+01
-13.394  0.4994E+00  0.3153E+01
-13.384  0.5672E+00  0.3159E+01
-13.374  0.6301E+00  0.3165E+01
-13.364  0.6758E+00  0.3172E+01
-13.354  0.6874E+00  0.3179E+01
-13.344  0.6558E+00  0.3185E+01
-13.334  0.5892E+00  0.3191E+01
-13.324  0.5113E+00  0.3196E+01
-13.314  0.4484E+00  0.3201E+01
-13.304  0.4154E+00  0.3205E+01
-13.294  0.4104E+00  0.3209E+01
-13.284  0.4205E+00  0.3213E+01
-13.274  0.4325E+00  0.3218E+01
-13.264  0.4384E+00  0.3222E+01
-13.254  0.4346E+00  0.3226E+01
-13.244  0.4180E+00  0.3231E+01
-13.234  0.3858E+00  0.3234E+01
-13.224  0.3391E+00  0.3238E+01
-13.214  0.2883E+00  0.3241E+01
-13.204  0.2515E+00  0.3243E+01
-13.194  0.2480E+00  0.3246E+01
-13.184  0.2891E+00  0.3249E+01
-13.174  0.3700E+00  0.3252E+01
-13.164  0.4693E+00  0.3257E+01
-13.154  0.5543E+00  0.3263E+01
-13.144  0.5941E+00  0.3269E+01
-13.134  0.5724E+00  0.3274E+01
-13.124  0.4941E+00  0.3279E+01
-13.114  0.3816E+00  0.3283E+01
-13.104  0.2634E+00  0.3286E+01
-13.094  0.1626E+00  0.3287E+01
-13.084  0.8963E-01  0.3288E+01
-13.074  0.4430E-01  0.3289E+01
-13.064  0.2018E-01  0.3289E+01
-13.054  0.1020E-01  0.3289E+01
-13.044  0.9872E-02  0.3289E+01
-13.034  0.1843E-01  0.3289E+01
-13.024  0.3827E-01  0.3290E+01
-13.014  0.7305E-01  0.3290E+01
-13.004  0.1246E+00  0.3292E+01
-12.994  0.1900E+00  0.3293E+01
-12.984  0.2606E+00  0.3296E+01
-12.974  0.3261E+00  0.3299E+01
-12.964  0.3816E+00  0.3303E+01
-12.954  0.4335E+00  0.3307E+01
-12.944  0.4969E+00  0.3312E+01
-12.934  0.5848E+00  0.3318E+01
-12.924  0.6945E+00  0.3325E+01
-12.914  0.8025E+00  0.3333E+01
-12.904  0.8726E+00  0.3342E+01
-12.894  0.8745E+00  0.3351E+01
-12.884  0.7992E+00  0.3359E+01
-12.874  0.6631E+00  0.3365E+01
-12.864  0.5003E+00  0.3370E+01
-12.854  0.3472E+00  0.3374E+01
-12.844  0.2313E+00  0.3376E+01
-12.834  0.1660E+00  0.3378E+01
-12.824  0.1514E+00  0.3379E+01
-12.814  0.1774E+00  0.3381E+01
-12.804  0.2263E+00  0.3383E+01
-12.794  0.2758E+00  0.3386E+01
-12.784  0.3051E+00  0.3389E+01
-12.774  0.3013E+00  0.3392E+01
-12.764  0.2644E+00  0.3395E+01
-12.754  0.2059E+00  0.3397E+01
-12.744  0.1424E+00  0.3398E+01
-12.734  0.8779E-01  0.3399E+01
-12.724  0.4952E-01  0.3400E+01
-12.714  0.2898E-01  0.3400E+01
-12.704  0.2510E-01  0.3400E+01
-12.694  0.3758E-01  0.3401E+01
-12.684  0.6768E-01  0.3401E+01
-12.674  0.1164E+00  0.3402E+01
-12.664  0.1809E+00  0.3404E+01
-12.654  0.2531E+00  0.3407E+01
-12.644  0.3209E+00  0.3410E+01
-12.634  0.3734E+00  0.3414E+01
-12.624  0.4064E+00  0.3418E+01
-12.614  0.4219E+00  0.3422E+01
-12.604  0.4246E+00  0.3426E+01
-12.594  0.4164E+00  0.3430E+01
-12.584  0.3969E+00  0.3434E+01
-12.574  0.3678E+00  0.3438E+01
-12.564  0.3371E+00  0.3441E+01
-12.554  0.3165E+00  0.3445E+01
-12.544  0.3140E+00  0.3448E+01
-12.534  0.3272E+00  0.3451E+01
-12.524  0.3446E+00  0.3454E+01
-12.514  0.3536E+00  0.3458E+01
-12.504  0.3499E+00  0.3461E+01
-12.494  0.3398E+00  0.3465E+01
-12.484  0.3342E+00  0.3468E+01
-12.474  0.3383E+00  0.3472E+01
-12.464  0.3469E+00  0.3475E+01
-12.454  0.3488E+00  0.3479E+01
-12.444  0.3363E+00  0.3482E+01
-12.434  0.3132E+00  0.3485E+01
-12.424  0.2935E+00  0.3488E+01
-12.414  0.2929E+00  0.3491E+01
-12.404  0.3186E+00  0.3494E+01
-12.394  0.3656E+00  0.3498E+01
-12.384  0.4194E+00  0.3502E+01
-12.374  0.4640E+00  0.3507E+01
-12.364  0.4874E+00  0.3511E+01
-12.354  0.4831E+00  0.3516E+01
-12.344  0.4495E+00  0.3521E+01
-12.334  0.3898E+00  0.3525E+01
-12.324  0.3118E+00  0.3528E+01
-12.314  0.2279E+00  0.3530E+01
-12.304  0.1508E+00  0.3532E+01
-12.294  0.8980E-01  0.3532E+01
-12.284  0.4797E-01  0.3533E+01
-12.274  0.2324E-01  0.3533E+01
-12.264  0.1124E-01  0.3533E+01
-12.254  0.8322E-02  0.3533E+01
-12.244  0.1340E-01  0.3534E+01
-12.234  0.2853E-01  0.3534E+01
-12.224  0.5818E-01  0.3534E+01
-12.214  0.1072E+00  0.3535E+01
-12.204  0.1775E+00  0.3537E+01
-12.194  0.2652E+00  0.3540E+01
-12.184  0.3592E+00  0.3543E+01
-12.174  0.4436E+00  0.3548E+01
-12.164  0.5021E+00  0.3553E+01
-12.154  0.5231E+00  0.3558E+01
-12.144  0.5023E+00  0.3563E+01
-12.134  0.4441E+00  0.3568E+01
-12.124  0.3608E+00  0.3571E+01
-12.114  0.2698E+00  0.3574E+01
-12.104  0.1892E+00  0.3576E+01
-12.094  0.1342E+00  0.3577E+01
-12.084  0.1141E+00  0.3578E+01
-12.074  0.1323E+00  0.3580E+01
-12.064  0.1861E+00  0.3581E+01
-12.054  0.2669E+00  0.3584E+01
-12.044  0.3611E+00  0.3588E+01
-12.034  0.4523E+00  0.3592E+01
-12.024  0.5262E+00  0.3598E+01
-12.014  0.5741E+00  0.3603E+01
-12.004  0.5950E+00  0.3609E+01
-11.994  0.5925E+00  0.3615E+01
-11.984  0.5717E+00  0.3621E+01
-11.974  0.5348E+00  0.3626E+01
-11.964  0.4817E+00  0.3631E+01
-11.954  0.4119E+00  0.3635E+01
-11.944  0.3291E+00  0.3638E+01
-11.934  0.2421E+00  0.3641E+01
-11.924  0.1620E+00  0.3643E+01
-11.914  0.9773E-01  0.3643E+01
-11.904  0.5287E-01  0.3644E+01
-11.894  0.2554E-01  0.3644E+01
-11.884  0.1100E-01  0.3644E+01
-11.874  0.4246E-02  0.3644E+01
-11.864  0.1605E-02  0.3644E+01
-11.854  0.1100E-02  0.3644E+01
-11.844  0.2378E-02  0.3644E+01
-11.834  0.6823E-02  0.3645E+01
-11.824  0.1812E-01  0.3645E+01
-11.814  0.4289E-01  0.3645E+01
-11.804  0.9022E-01  0.3646E+01
-11.794  0.1688E+00  0.3648E+01
-11.784  0.2812E+00  0.3651E+01
-11.774  0.4184E+00  0.3655E+01
-11.764  0.5581E+00  0.3660E+01
-11.754  0.6716E+00  0.3667E+01
-11.744  0.7351E+00  0.3674E+01
-11.734  0.7399E+00  0.3682E+01
-11.724  0.6928E+00  0.3689E+01
-11.714  0.6097E+00  0.3695E+01
-11.704  0.5066E+00  0.3700E+01
-11.694  0.3963E+00  0.3704E+01
-11.684  0.2894E+00  0.3707E+01
-11.674  0.1949E+00  0.3709E+01
-11.664  0.1198E+00  0.3710E+01
-11.654  0.6665E-01  0.3711E+01
-11.644  0.3386E-01  0.3711E+01
-11.634  0.1722E-01  0.3711E+01
-11.624  0.1317E-01  0.3711E+01
-11.614  0.2126E-01  0.3711E+01
-11.604  0.4539E-01  0.3712E+01
-11.594  0.9283E-01  0.3713E+01
-11.584  0.1704E+00  0.3714E+01
-11.574  0.2784E+00  0.3717E+01
-11.564  0.4039E+00  0.3721E+01
-11.554  0.5205E+00  0.3727E+01
-11.544  0.5958E+00  0.3732E+01
-11.534  0.6058E+00  0.3739E+01
-11.524  0.5471E+00  0.3744E+01
-11.514  0.4389E+00  0.3748E+01
-11.504  0.3127E+00  0.3752E+01
-11.494  0.1979E+00  0.3753E+01
-11.484  0.1114E+00  0.3755E+01
-11.474  0.5599E-01  0.3755E+01
-11.464  0.2615E-01  0.3755E+01
-11.454  0.1426E-01  0.3756E+01
-11.444  0.1559E-01  0.3756E+01
-11.434  0.3020E-01  0.3756E+01
-11.424  0.6262E-01  0.3757E+01
-11.414  0.1197E+00  0.3758E+01
-11.404  0.2065E+00  0.3760E+01
-11.394  0.3220E+00  0.3763E+01
-11.384  0.4554E+00  0.3768E+01
-11.374  0.5872E+00  0.3774E+01
-11.364  0.6938E+00  0.3781E+01
-11.354  0.7548E+00  0.3788E+01
-11.344  0.7586E+00  0.3796E+01
-11.334  0.7057E+00  0.3803E+01
-11.324  0.6071E+00  0.3809E+01
-11.314  0.4816E+00  0.3814E+01
-11.304  0.3505E+00  0.3817E+01
-11.294  0.2329E+00  0.3819E+01
-11.284  0.1404E+00  0.3821E+01
-11.274  0.7649E-01  0.3822E+01
-11.264  0.3747E-01  0.3822E+01
-11.254  0.1646E-01  0.3822E+01
-11.244  0.6487E-02  0.3822E+01
-11.234  0.2377E-02  0.3822E+01
-11.224  0.1132E-02  0.3822E+01
-11.214  0.1609E-02  0.3822E+01
-11.204  0.4216E-02  0.3822E+01
-11.194  0.1094E-01  0.3822E+01
-11.184  0.2550E-01  0.3823E+01
-11.174  0.5302E-01  0.3823E+01
-11.164  0.9854E-01  0.3824E+01
-11.154  0.1642E+00  0.3826E+01
-11.144  0.2467E+00  0.3828E+01
-11.134  0.3360E+00  0.3832E+01
-11.124  0.4182E+00  0.3836E+01
-11.114  0.4798E+00  0.3841E+01
-11.104  0.5119E+00  0.3846E+01
-11.094  0.5126E+00  0.3851E+01
-11.084  0.4874E+00  0.3856E+01
-11.074  0.4482E+00  0.3860E+01
-11.064  0.4097E+00  0.3864E+01
-11.054  0.3833E+00  0.3868E+01
-11.044  0.3711E+00  0.3872E+01
-11.034  0.3645E+00  0.3875E+01
-11.024  0.3504E+00  0.3879E+01
-11.014  0.3213E+00  0.3882E+01
-11.004  0.2822E+00  0.3885E+01
-10.994  0.2496E+00  0.3888E+01
-10.984  0.2436E+00  0.3890E+01
-10.974  0.2768E+00  0.3893E+01
-10.964  0.3474E+00  0.3896E+01
-10.954  0.4381E+00  0.3901E+01
-10.944  0.5210E+00  0.3906E+01
-10.934  0.5683E+00  0.3911E+01
-10.924  0.5628E+00  0.3917E+01
-10.914  0.5038E+00  0.3922E+01
-10.904  0.4070E+00  0.3926E+01
-10.894  0.2962E+00  0.3929E+01
-10.884  0.1939E+00  0.3931E+01
-10.874  0.1140E+00  0.3932E+01
-10.864  0.6007E-01  0.3933E+01
-10.854  0.2833E-01  0.3933E+01
-10.844  0.1199E-01  0.3933E+01
-10.834  0.4717E-02  0.3933E+01
-10.824  0.2321E-02  0.3933E+01
-10.814  0.2992E-02  0.3933E+01
-10.804  0.7127E-02  0.3933E+01
-10.794  0.1716E-01  0.3934E+01
-10.784  0.3717E-01  0.3934E+01
-10.774  0.7162E-01  0.3935E+01
-10.764  0.1228E+00  0.3936E+01
-10.754  0.1877E+00  0.3938E+01
-10.744  0.2574E+00  0.3940E+01
-10.734  0.3191E+00  0.3944E+01
-10.724  0.3636E+00  0.3947E+01
-10.714  0.3896E+00  0.3951E+01
-10.704  0.4052E+00  0.3955E+01
-10.694  0.4216E+00  0.3959E+01
-10.684  0.4483E+00  0.3964E+01
-10.674  0.4916E+00  0.3969E+01
-10.664  0.5591E+00  0.3974E+01
-10.654  0.6629E+00  0.3981E+01
-10.644  0.8154E+00  0.3989E+01
-10.634  0.1019E+01  0.3999E+01
-10.624  0.1258E+01  0.4012E+01
-10.614  0.1495E+01  0.4027E+01
-10.604  0.1686E+01  0.4044E+01
-10.594  0.1800E+01  0.4062E+01
-10.584  0.1835E+01  0.4080E+01
-10.574  0.1810E+01  0.4098E+01
-10.564  0.1758E+01  0.4116E+01
-10.554  0.1701E+01  0.4133E+01
-10.544  0.1642E+01  0.4149E+01
-10.534  0.1567E+01  0.4165E+01
-10.524  0.1461E+01  0.4179E+01
-10.514  0.1320E+01  0.4193E+01
-10.504  0.1155E+01  0.4204E+01
-10.494  0.9890E+00  0.4214E+01
-10.484  0.8408E+00  0.4222E+01
-10.474  0.7233E+00  0.4230E+01
-10.464  0.6407E+00  0.4236E+01
-10.454  0.5924E+00  0.4242E+01
-10.444  0.5756E+00  0.4248E+01
-10.434  0.5847E+00  0.4254E+01
-10.424  0.6109E+00  0.4260E+01
-10.414  0.6432E+00  0.4266E+01
-10.404  0.6722E+00  0.4273E+01
-10.394  0.6924E+00  0.4280E+01
-10.384  0.7040E+00  0.4287E+01
-10.374  0.7133E+00  0.4294E+01
-10.364  0.7310E+00  0.4301E+01
-10.354  0.7678E+00  0.4309E+01
-10.344  0.8270E+00  0.4317E+01
-10.334  0.8973E+00  0.4326E+01
-10.324  0.9522E+00  0.4336E+01
-10.314  0.9600E+00  0.4345E+01
-10.304  0.8995E+00  0.4354E+01
-10.294  0.7732E+00  0.4362E+01
-10.284  0.6079E+00  0.4368E+01
-10.274  0.4442E+00  0.4373E+01
-10.264  0.3225E+00  0.4376E+01
-10.254  0.2731E+00  0.4379E+01
-10.244  0.3122E+00  0.4382E+01
-10.234  0.4397E+00  0.4386E+01
-10.224  0.6355E+00  0.4392E+01
-10.214  0.8580E+00  0.4401E+01
-10.204  0.1050E+01  0.4412E+01
-10.194  0.1156E+01  0.4423E+01
-10.184  0.1147E+01  0.4435E+01
-10.174  0.1028E+01  0.4445E+01
-10.164  0.8437E+00  0.4453E+01
-10.154  0.6505E+00  0.4460E+01
-10.144  0.4992E+00  0.4465E+01
-10.134  0.4180E+00  0.4469E+01
-10.124  0.4101E+00  0.4473E+01
-10.114  0.4616E+00  0.4478E+01
-10.104  0.5530E+00  0.4483E+01
-10.094  0.6664E+00  0.4490E+01
-10.084  0.7850E+00  0.4498E+01
-10.074  0.8883E+00  0.4507E+01
-10.064  0.9507E+00  0.4516E+01
-10.054  0.9483E+00  0.4526E+01
-10.044  0.8714E+00  0.4534E+01
-10.034  0.7326E+00  0.4542E+01
-10.024  0.5643E+00  0.4547E+01
-10.014  0.4066E+00  0.4551E+01
-10.004  0.2932E+00  0.4554E+01
 -9.994  0.2430E+00  0.4557E+01
 -9.984  0.2587E+00  0.4559E+01
 -9.974  0.3302E+00  0.4563E+01
 -9.964  0.4395E+00  0.4567E+01
 -9.954  0.5662E+00  0.4573E+01
 -9.944  0.6914E+00  0.4580E+01
 -9.934  0.7995E+00  0.4588E+01
 -9.924  0.8774E+00  0.4596E+01
 -9.914  0.9131E+00  0.4605E+01
 -9.904  0.8966E+00  0.4614E+01
 -9.894  0.8237E+00  0.4623E+01
 -9.884  0.7016E+00  0.4630E+01
 -9.874  0.5497E+00  0.4635E+01
 -9.864  0.3952E+00  0.4639E+01
 -9.854  0.2642E+00  0.4642E+01
 -9.844  0.1757E+00  0.4644E+01
 -9.834  0.1396E+00  0.4645E+01
 -9.824  0.1586E+00  0.4647E+01
 -9.814  0.2291E+00  0.4649E+01
 -9.804  0.3401E+00  0.4652E+01
 -9.794  0.4712E+00  0.4657E+01
 -9.784  0.5955E+00  0.4663E+01
 -9.774  0.6890E+00  0.4670E+01
 -9.764  0.7409E+00  0.4677E+01
 -9.754  0.7593E+00  0.4685E+01
 -9.744  0.7651E+00  0.4692E+01
 -9.734  0.7798E+00  0.4700E+01
 -9.724  0.8146E+00  0.4708E+01
 -9.714  0.8665E+00  0.4717E+01
 -9.704  0.9203E+00  0.4726E+01
 -9.694  0.9542E+00  0.4736E+01
 -9.684  0.9475E+00  0.4745E+01
 -9.674  0.8888E+00  0.4754E+01
 -9.664  0.7846E+00  0.4762E+01
 -9.654  0.6616E+00  0.4769E+01
 -9.644  0.5599E+00  0.4774E+01
 -9.634  0.5180E+00  0.4779E+01
 -9.624  0.5545E+00  0.4785E+01
 -9.614  0.6578E+00  0.4791E+01
 -9.604  0.7866E+00  0.4799E+01
 -9.594  0.8865E+00  0.4808E+01
 -9.584  0.9135E+00  0.4817E+01
 -9.574  0.8555E+00  0.4826E+01
 -9.564  0.7374E+00  0.4833E+01
 -9.554  0.6080E+00  0.4839E+01
 -9.544  0.5165E+00  0.4845E+01
 -9.534  0.4905E+00  0.4849E+01
 -9.524  0.5280E+00  0.4855E+01
 -9.514  0.6028E+00  0.4861E+01
 -9.504  0.6812E+00  0.4868E+01
 -9.494  0.7406E+00  0.4875E+01
 -9.484  0.7808E+00  0.4883E+01
 -9.474  0.8230E+00  0.4891E+01
 -9.464  0.8993E+00  0.4900E+01
 -9.454  0.1036E+01  0.4910E+01
 -9.444  0.1235E+01  0.4923E+01
 -9.434  0.1471E+01  0.4937E+01
 -9.424  0.1686E+01  0.4954E+01
 -9.414  0.1818E+01  0.4972E+01
 -9.404  0.1822E+01  0.4991E+01
 -9.394  0.1694E+01  0.5008E+01
 -9.384  0.1472E+01  0.5022E+01
 -9.374  0.1215E+01  0.5034E+01
 -9.364  0.9774E+00  0.5044E+01
