#  E (eV)   dos(E)     Int dos(E)
  3.054  0.3424E-03  0.1284E+01
  3.064  0.1242E-02  0.1284E+01
  3.074  0.3998E-02  0.1284E+01
  3.084  0.1142E-01  0.1284E+01
  3.094  0.2892E-01  0.1284E+01
  3.104  0.6500E-01  0.1285E+01
  3.114  0.1296E+00  0.1286E+01
  3.124  0.2293E+00  0.1289E+01
  3.134  0.3599E+00  0.1292E+01
  3.144  0.5011E+00  0.1297E+01
  3.154  0.6191E+00  0.1303E+01
  3.164  0.6786E+00  0.1310E+01
  3.174  0.6600E+00  0.1317E+01
  3.184  0.5694E+00  0.1323E+01
  3.194  0.4359E+00  0.1327E+01
  3.204  0.2960E+00  0.1330E+01
  3.214  0.1785E+00  0.1332E+01
  3.224  0.9598E-01  0.1333E+01
  3.234  0.4729E-01  0.1333E+01
  3.244  0.2494E-01  0.1333E+01
  3.254  0.2204E-01  0.1334E+01
  3.264  0.3582E-01  0.1334E+01
  3.274  0.6719E-01  0.1335E+01
  3.284  0.1174E+00  0.1336E+01
  3.294  0.1832E+00  0.1338E+01
  3.304  0.2539E+00  0.1340E+01
  3.314  0.3121E+00  0.1343E+01
  3.324  0.3403E+00  0.1347E+01
  3.334  0.3291E+00  0.1350E+01
  3.344  0.2822E+00  0.1353E+01
  3.354  0.2146E+00  0.1355E+01
  3.364  0.1448E+00  0.1356E+01
  3.374  0.8660E-01  0.1357E+01
  3.384  0.4594E-01  0.1358E+01
  3.394  0.2162E-01  0.1358E+01
  3.404  0.9022E-02  0.1358E+01
  3.414  0.3343E-02  0.1358E+01
  3.424  0.1118E-02  0.1358E+01
  3.434  0.4127E-03  0.1358E+01
  3.444  0.4412E-03  0.1358E+01
  3.454  0.1238E-02  0.1358E+01
  3.464  0.3678E-02  0.1358E+01
  3.474  0.9820E-02  0.1358E+01
  3.484  0.2327E-01  0.1358E+01
  3.494  0.4892E-01  0.1359E+01
  3.504  0.9121E-01  0.1360E+01
  3.514  0.1508E+00  0.1361E+01
  3.524  0.2211E+00  0.1364E+01
  3.534  0.2876E+00  0.1366E+01
  3.544  0.3317E+00  0.1370E+01
  3.554  0.3393E+00  0.1373E+01
  3.564  0.3078E+00  0.1376E+01
  3.574  0.2477E+00  0.1379E+01
  3.584  0.1767E+00  0.1380E+01
  3.594  0.1118E+00  0.1382E+01
  3.604  0.6277E-01  0.1382E+01
  3.614  0.3125E-01  0.1382E+01
  3.624  0.1379E-01  0.1383E+01
  3.634  0.5401E-02  0.1383E+01
  3.644  0.1875E-02  0.1383E+01
  3.654  0.5775E-03  0.1383E+01
  3.664  0.1577E-03  0.1383E+01
  3.674  0.3821E-04  0.1383E+01
  3.684  0.8208E-05  0.1383E+01
  3.694  0.1564E-05  0.1383E+01
  3.704  0.2645E-06  0.1383E+01
  3.714  0.4177E-07  0.1383E+01
  3.724  0.2247E-07  0.1383E+01
  3.734  0.1214E-06  0.1383E+01
  3.744  0.7516E-06  0.1383E+01
  3.754  0.4149E-05  0.1383E+01
  3.764  0.2031E-04  0.1383E+01
  3.774  0.8819E-04  0.1383E+01
  3.784  0.3396E-03  0.1383E+01
  3.794  0.1160E-02  0.1383E+01
  3.804  0.3513E-02  0.1383E+01
  3.814  0.9438E-02  0.1383E+01
  3.824  0.2249E-01  0.1383E+01
  3.834  0.4751E-01  0.1384E+01
  3.844  0.8906E-01  0.1384E+01
  3.854  0.1481E+00  0.1386E+01
  3.864  0.2185E+00  0.1388E+01
  3.874  0.2866E+00  0.1391E+01
  3.884  0.3349E+00  0.1394E+01
  3.894  0.3513E+00  0.1398E+01
  3.904  0.3366E+00  0.1401E+01
  3.914  0.3055E+00  0.1404E+01
  3.924  0.2801E+00  0.1407E+01
  3.934  0.2768E+00  0.1410E+01
  3.944  0.2979E+00  0.1413E+01
  3.954  0.3296E+00  0.1416E+01
  3.964  0.3502E+00  0.1420E+01
  3.974  0.3422E+00  0.1423E+01
  3.984  0.3010E+00  0.1426E+01
  3.994  0.2364E+00  0.1428E+01
  4.004  0.1651E+00  0.1430E+01
  4.014  0.1029E+00  0.1431E+01
  4.024  0.5852E-01  0.1432E+01
  4.034  0.3402E-01  0.1432E+01
  4.044  0.2839E-01  0.1432E+01
  4.054  0.4109E-01  0.1433E+01
  4.064  0.7314E-01  0.1433E+01
  4.074  0.1249E+00  0.1435E+01
  4.084  0.1918E+00  0.1437E+01
  4.094  0.2619E+00  0.1439E+01
  4.104  0.3174E+00  0.1442E+01
  4.114  0.3411E+00  0.1446E+01
  4.124  0.3251E+00  0.1449E+01
  4.134  0.2749E+00  0.1452E+01
  4.144  0.2061E+00  0.1454E+01
  4.154  0.1370E+00  0.1455E+01
  4.164  0.8080E-01  0.1456E+01
  4.174  0.4226E-01  0.1456E+01
  4.184  0.1960E-01  0.1457E+01
  4.194  0.8064E-02  0.1457E+01
  4.204  0.2942E-02  0.1457E+01
  4.214  0.9520E-03  0.1457E+01
  4.224  0.2732E-03  0.1457E+01
  4.234  0.6953E-04  0.1457E+01
  4.244  0.1569E-04  0.1457E+01
  4.254  0.3142E-05  0.1457E+01
  4.264  0.5577E-06  0.1457E+01
  4.274  0.8782E-07  0.1457E+01
  4.284  0.1226E-07  0.1457E+01
  4.294  0.1519E-08  0.1457E+01
  4.304  0.1668E-09  0.1457E+01
  4.314  0.1625E-10  0.1457E+01
  4.324  0.1404E-11  0.1457E+01
  4.334  0.1076E-12  0.1457E+01
  4.344  0.7324E-14  0.1457E+01
  4.354  0.7163E-15  0.1457E+01
  4.364  0.4690E-14  0.1457E+01
  4.374  0.7003E-13  0.1457E+01
  4.384  0.9319E-12  0.1457E+01
  4.394  0.1100E-10  0.1457E+01
  4.404  0.1151E-09  0.1457E+01
  4.414  0.1069E-08  0.1457E+01
  4.424  0.8802E-08  0.1457E+01
  4.434  0.6427E-07  0.1457E+01
  4.444  0.4163E-06  0.1457E+01
  4.454  0.2391E-05  0.1457E+01
  4.464  0.1218E-04  0.1457E+01
  4.474  0.5502E-04  0.1457E+01
  4.484  0.2205E-03  0.1457E+01
  4.494  0.7834E-03  0.1457E+01
  4.504  0.2469E-02  0.1457E+01
  4.514  0.6902E-02  0.1457E+01
  4.524  0.1711E-01  0.1457E+01
  4.534  0.3765E-01  0.1457E+01
  4.544  0.7350E-01  0.1458E+01
  4.554  0.1275E+00  0.1459E+01
  4.564  0.1969E+00  0.1461E+01
  4.574  0.2721E+00  0.1464E+01
  4.584  0.3400E+00  0.1468E+01
  4.594  0.3925E+00  0.1471E+01
  4.604  0.4353E+00  0.1476E+01
  4.614  0.4895E+00  0.1481E+01
  4.624  0.5823E+00  0.1487E+01
  4.634  0.7297E+00  0.1494E+01
  4.644  0.9221E+00  0.1503E+01
  4.654  0.1124E+01  0.1514E+01
  4.664  0.1288E+01  0.1527E+01
  4.674  0.1377E+01  0.1541E+01
  4.684  0.1383E+01  0.1555E+01
  4.694  0.1324E+01  0.1568E+01
  4.704  0.1233E+01  0.1580E+01
  4.714  0.1135E+01  0.1592E+01
  4.724  0.1042E+01  0.1602E+01
  4.734  0.9608E+00  0.1612E+01
  4.744  0.9019E+00  0.1621E+01
  4.754  0.8876E+00  0.1630E+01
  4.764  0.9383E+00  0.1639E+01
  4.774  0.1054E+01  0.1650E+01
  4.784  0.1202E+01  0.1662E+01
  4.794  0.1330E+01  0.1675E+01
  4.804  0.1386E+01  0.1689E+01
  4.814  0.1344E+01  0.1702E+01
  4.824  0.1217E+01  0.1714E+01
  4.834  0.1045E+01  0.1725E+01
  4.844  0.8736E+00  0.1734E+01
  4.854  0.7354E+00  0.1741E+01
  4.864  0.6474E+00  0.1747E+01
  4.874  0.6125E+00  0.1753E+01
  4.884  0.6228E+00  0.1760E+01
  4.894  0.6601E+00  0.1766E+01
  4.904  0.6991E+00  0.1773E+01
  4.914  0.7158E+00  0.1780E+01
  4.924  0.7002E+00  0.1787E+01
  4.934  0.6622E+00  0.1794E+01
  4.944  0.6265E+00  0.1800E+01
  4.954  0.6184E+00  0.1807E+01
  4.964  0.6486E+00  0.1813E+01
  4.974  0.7078E+00  0.1820E+01
  4.984  0.7723E+00  0.1828E+01
  4.994  0.8157E+00  0.1836E+01
  5.004  0.8193E+00  0.1844E+01
  5.014  0.7764E+00  0.1852E+01
  5.024  0.6909E+00  0.1859E+01
  5.034  0.5744E+00  0.1865E+01
  5.044  0.4431E+00  0.1869E+01
  5.054  0.3146E+00  0.1872E+01
  5.064  0.2041E+00  0.1874E+01
  5.074  0.1204E+00  0.1875E+01
  5.084  0.6508E-01  0.1876E+01
  5.094  0.3465E-01  0.1876E+01
  5.104  0.2438E-01  0.1877E+01
  5.114  0.3159E-01  0.1877E+01
  5.124  0.5663E-01  0.1878E+01
  5.134  0.1009E+00  0.1879E+01
  5.144  0.1627E+00  0.1880E+01
  5.154  0.2335E+00  0.1883E+01
  5.164  0.2974E+00  0.1885E+01
  5.174  0.3359E+00  0.1889E+01
  5.184  0.3365E+00  0.1892E+01
  5.194  0.2990E+00  0.1895E+01
  5.204  0.2356E+00  0.1898E+01
  5.214  0.1647E+00  0.1899E+01
  5.224  0.1021E+00  0.1900E+01
  5.234  0.5616E-01  0.1901E+01
  5.244  0.2759E-01  0.1901E+01
  5.254  0.1267E-01  0.1901E+01
  5.264  0.7178E-02  0.1901E+01
  5.274  0.8876E-02  0.1901E+01
  5.284  0.1851E-01  0.1902E+01
  5.294  0.3949E-01  0.1902E+01
  5.304  0.7620E-01  0.1903E+01
  5.314  0.1307E+00  0.1904E+01
  5.324  0.1989E+00  0.1906E+01
  5.334  0.2685E+00  0.1909E+01
  5.344  0.3215E+00  0.1912E+01
  5.354  0.3413E+00  0.1915E+01
  5.364  0.3214E+00  0.1919E+01
  5.374  0.2684E+00  0.1921E+01
  5.384  0.1988E+00  0.1923E+01
  5.394  0.1306E+00  0.1924E+01
  5.404  0.7608E-01  0.1925E+01
  5.414  0.3939E-01  0.1926E+01
  5.424  0.1840E-01  0.1926E+01
  5.434  0.8655E-02  0.1926E+01
  5.444  0.6712E-02  0.1926E+01
  5.454  0.1190E-01  0.1926E+01
  5.464  0.2699E-01  0.1926E+01
  5.474  0.5787E-01  0.1927E+01
  5.484  0.1118E+00  0.1928E+01
  5.494  0.1938E+00  0.1930E+01
  5.504  0.3017E+00  0.1933E+01
  5.514  0.4228E+00  0.1937E+01
  5.524  0.5342E+00  0.1943E+01
  5.534  0.6096E+00  0.1949E+01
  5.544  0.6288E+00  0.1955E+01
  5.554  0.5863E+00  0.1961E+01
  5.564  0.4940E+00  0.1966E+01
  5.574  0.3758E+00  0.1970E+01
  5.584  0.2580E+00  0.1972E+01
  5.594  0.1606E+00  0.1974E+01
  5.604  0.9333E-01  0.1975E+01
  5.614  0.5764E-01  0.1975E+01
  5.624  0.5122E-01  0.1976E+01
  5.634  0.7159E-01  0.1976E+01
  5.644  0.1163E+00  0.1978E+01
  5.654  0.1797E+00  0.1979E+01
  5.664  0.2501E+00  0.1982E+01
  5.674  0.3099E+00  0.1985E+01
  5.684  0.3415E+00  0.1988E+01
  5.694  0.3362E+00  0.1992E+01
  5.704  0.2994E+00  0.1995E+01
  5.714  0.2498E+00  0.1997E+01
  5.724  0.2108E+00  0.1999E+01
  5.734  0.2004E+00  0.2001E+01
  5.744  0.2233E+00  0.2004E+01
  5.754  0.2691E+00  0.2006E+01
  5.764  0.3164E+00  0.2009E+01
  5.774  0.3426E+00  0.2013E+01
  5.784  0.3334E+00  0.2016E+01
  5.794  0.2891E+00  0.2019E+01
  5.804  0.2226E+00  0.2021E+01
  5.814  0.1521E+00  0.2023E+01
  5.824  0.9221E-01  0.2024E+01
  5.834  0.4957E-01  0.2024E+01
  5.844  0.2364E-01  0.2025E+01
  5.854  0.9996E-02  0.2025E+01
  5.864  0.3749E-02  0.2025E+01
  5.874  0.1247E-02  0.2025E+01
  5.884  0.3708E-03  0.2025E+01
  5.894  0.1113E-03  0.2025E+01
  5.904  0.9014E-04  0.2025E+01
  5.914  0.2766E-03  0.2025E+01
  5.924  0.9717E-03  0.2025E+01
  5.934  0.3085E-02  0.2025E+01
  5.944  0.8730E-02  0.2025E+01
  5.954  0.2203E-01  0.2025E+01
  5.964  0.4960E-01  0.2026E+01
  5.974  0.9976E-01  0.2027E+01
  5.984  0.1794E+00  0.2028E+01
  5.994  0.2887E+00  0.2031E+01
  6.004  0.4162E+00  0.2035E+01
  6.014  0.5380E+00  0.2041E+01
  6.024  0.6237E+00  0.2047E+01
  6.034  0.6490E+00  0.2053E+01
  6.044  0.6061E+00  0.2060E+01
  6.054  0.5082E+00  0.2065E+01
  6.064  0.3831E+00  0.2068E+01
  6.074  0.2615E+00  0.2071E+01
  6.084  0.1668E+00  0.2073E+01
  6.094  0.1108E+00  0.2074E+01
  6.104  0.9614E-01  0.2075E+01
  6.114  0.1189E+00  0.2076E+01
  6.124  0.1707E+00  0.2078E+01
  6.134  0.2372E+00  0.2080E+01
  6.144  0.2992E+00  0.2083E+01
  6.154  0.3365E+00  0.2086E+01
  6.164  0.3362E+00  0.2090E+01
  6.174  0.2982E+00  0.2093E+01
  6.184  0.2355E+00  0.2095E+01
  6.194  0.1676E+00  0.2097E+01
  6.204  0.1136E+00  0.2098E+01
  6.214  0.8793E-01  0.2099E+01
  6.224  0.1015E+00  0.2100E+01
  6.234  0.1638E+00  0.2101E+01
  6.244  0.2819E+00  0.2104E+01
  6.254  0.4540E+00  0.2109E+01
  6.264  0.6624E+00  0.2115E+01
  6.274  0.8720E+00  0.2124E+01
  6.284  0.1039E+01  0.2135E+01
  6.294  0.1131E+01  0.2146E+01
  6.304  0.1137E+01  0.2157E+01
  6.314  0.1077E+01  0.2168E+01
  6.324  0.9873E+00  0.2178E+01
  6.334  0.9059E+00  0.2187E+01
  6.344  0.8567E+00  0.2196E+01
  6.354  0.8410E+00  0.2204E+01
  6.364  0.8388E+00  0.2212E+01
  6.374  0.8190E+00  0.2221E+01
  6.384  0.7569E+00  0.2228E+01
  6.394  0.6484E+00  0.2235E+01
  6.404  0.5135E+00  0.2240E+01
  6.414  0.3865E+00  0.2244E+01
  6.424  0.2992E+00  0.2247E+01
  6.434  0.2677E+00  0.2249E+01
  6.444  0.2886E+00  0.2252E+01
  6.454  0.3439E+00  0.2256E+01
  6.464  0.4100E+00  0.2260E+01
  6.474  0.4676E+00  0.2264E+01
  6.484  0.5065E+00  0.2269E+01
  6.494  0.5252E+00  0.2275E+01
  6.504  0.5268E+00  0.2280E+01
  6.514  0.5159E+00  0.2285E+01
  6.524  0.4982E+00  0.2290E+01
  6.534  0.4799E+00  0.2295E+01
  6.544  0.4642E+00  0.2300E+01
  6.554  0.4481E+00  0.2304E+01
  6.564  0.4228E+00  0.2308E+01
  6.574  0.3797E+00  0.2312E+01
  6.584  0.3185E+00  0.2315E+01
  6.594  0.2499E+00  0.2318E+01
  6.604  0.1916E+00  0.2320E+01
  6.614  0.1607E+00  0.2321E+01
  6.624  0.1665E+00  0.2323E+01
  6.634  0.2076E+00  0.2325E+01
  6.644  0.2722E+00  0.2328E+01
  6.654  0.3426E+00  0.2331E+01
  6.664  0.4025E+00  0.2335E+01
  6.674  0.4444E+00  0.2340E+01
  6.684  0.4710E+00  0.2344E+01
  6.694  0.4918E+00  0.2349E+01
  6.704  0.5159E+00  0.2354E+01
  6.714  0.5479E+00  0.2360E+01
  6.724  0.5891E+00  0.2366E+01
  6.734  0.6376E+00  0.2372E+01
  6.744  0.6876E+00  0.2379E+01
  6.754  0.7258E+00  0.2386E+01
  6.764  0.7337E+00  0.2394E+01
  6.774  0.6955E+00  0.2401E+01
  6.784  0.6083E+00  0.2407E+01
  6.794  0.4859E+00  0.2411E+01
  6.804  0.3538E+00  0.2415E+01
  6.814  0.2387E+00  0.2417E+01
  6.824  0.1599E+00  0.2419E+01
  6.834  0.1259E+00  0.2420E+01
  6.844  0.1356E+00  0.2422E+01
  6.854  0.1798E+00  0.2423E+01
  6.864  0.2426E+00  0.2426E+01
  6.874  0.3030E+00  0.2429E+01
  6.884  0.3407E+00  0.2432E+01
  6.894  0.3442E+00  0.2436E+01
  6.904  0.3171E+00  0.2439E+01
  6.914  0.2765E+00  0.2442E+01
  6.924  0.2457E+00  0.2444E+01
  6.934  0.2414E+00  0.2447E+01
  6.944  0.2661E+00  0.2449E+01
  6.954  0.3063E+00  0.2452E+01
  6.964  0.3398E+00  0.2456E+01
  6.974  0.3471E+00  0.2459E+01
  6.984  0.3214E+00  0.2462E+01
  6.994  0.2723E+00  0.2465E+01
  7.004  0.2204E+00  0.2467E+01
  7.014  0.1877E+00  0.2469E+01
  7.024  0.1878E+00  0.2471E+01
  7.034  0.2210E+00  0.2473E+01
  7.044  0.2741E+00  0.2476E+01
  7.054  0.3259E+00  0.2479E+01
  7.064  0.3576E+00  0.2483E+01
  7.074  0.3616E+00  0.2486E+01
  7.084  0.3461E+00  0.2490E+01
  7.094  0.3293E+00  0.2493E+01
  7.104  0.3278E+00  0.2496E+01
  7.114  0.3471E+00  0.2500E+01
  7.124  0.3790E+00  0.2504E+01
  7.134  0.4094E+00  0.2508E+01
  7.144  0.4285E+00  0.2512E+01
  7.154  0.4360E+00  0.2516E+01
  7.164  0.4371E+00  0.2521E+01
  7.174  0.4343E+00  0.2525E+01
  7.184  0.4236E+00  0.2529E+01
  7.194  0.3988E+00  0.2533E+01
  7.204  0.3599E+00  0.2537E+01
  7.214  0.3175E+00  0.2540E+01
  7.224  0.2884E+00  0.2543E+01
  7.234  0.2847E+00  0.2546E+01
  7.244  0.3055E+00  0.2549E+01
  7.254  0.3353E+00  0.2552E+01
  7.264  0.3521E+00  0.2556E+01
  7.274  0.3395E+00  0.2559E+01
  7.284  0.2945E+00  0.2562E+01
  7.294  0.2280E+00  0.2564E+01
  7.304  0.1572E+00  0.2566E+01
  7.314  0.9709E-01  0.2567E+01
  7.324  0.5582E-01  0.2568E+01
  7.334  0.3533E-01  0.2568E+01
  7.344  0.3506E-01  0.2568E+01
  7.354  0.5500E-01  0.2569E+01
  7.364  0.9570E-01  0.2570E+01
  7.374  0.1553E+00  0.2571E+01
  7.384  0.2256E+00  0.2574E+01
  7.394  0.2911E+00  0.2576E+01
  7.404  0.3333E+00  0.2580E+01
  7.414  0.3385E+00  0.2583E+01
  7.424  0.3049E+00  0.2586E+01
  7.434  0.2438E+00  0.2589E+01
  7.444  0.1737E+00  0.2590E+01
  7.454  0.1119E+00  0.2592E+01
  7.464  0.6982E-01  0.2592E+01
  7.474  0.5234E-01  0.2593E+01
  7.484  0.6076E-01  0.2593E+01
  7.494  0.9491E-01  0.2594E+01
  7.504  0.1526E+00  0.2596E+01
  7.514  0.2274E+00  0.2598E+01
  7.524  0.3084E+00  0.2601E+01
  7.534  0.3846E+00  0.2605E+01
  7.544  0.4518E+00  0.2610E+01
  7.554  0.5159E+00  0.2615E+01
  7.564  0.5886E+00  0.2621E+01
  7.574  0.6757E+00  0.2627E+01
  7.584  0.7691E+00  0.2635E+01
  7.594  0.8488E+00  0.2644E+01
  7.604  0.8956E+00  0.2652E+01
  7.614  0.9034E+00  0.2662E+01
  7.624  0.8809E+00  0.2670E+01
  7.634  0.8436E+00  0.2679E+01
  7.644  0.8029E+00  0.2687E+01
  7.654  0.7625E+00  0.2694E+01
  7.664  0.7215E+00  0.2702E+01
  7.674  0.6785E+00  0.2708E+01
  7.684  0.6339E+00  0.2715E+01
  7.694  0.5876E+00  0.2721E+01
  7.704  0.5385E+00  0.2726E+01
  7.714  0.4863E+00  0.2731E+01
  7.724  0.4360E+00  0.2735E+01
  7.734  0.3972E+00  0.2739E+01
  7.744  0.3779E+00  0.2743E+01
  7.754  0.3777E+00  0.2747E+01
  7.764  0.3850E+00  0.2751E+01
  7.774  0.3845E+00  0.2754E+01
  7.784  0.3683E+00  0.2758E+01
  7.794  0.3428E+00  0.2762E+01
  7.804  0.3265E+00  0.2765E+01
  7.814  0.3386E+00  0.2768E+01
  7.824  0.3873E+00  0.2772E+01
  7.834  0.4638E+00  0.2777E+01
  7.844  0.5454E+00  0.2782E+01
  7.854  0.6053E+00  0.2788E+01
  7.864  0.6245E+00  0.2795E+01
  7.874  0.6000E+00  0.2801E+01
  7.884  0.5472E+00  0.2806E+01
  7.894  0.4940E+00  0.2811E+01
  7.904  0.4695E+00  0.2816E+01
  7.914  0.4899E+00  0.2821E+01
  7.924  0.5494E+00  0.2826E+01
  7.934  0.6208E+00  0.2832E+01
  7.944  0.6683E+00  0.2839E+01
  7.954  0.6644E+00  0.2846E+01
  7.964  0.6042E+00  0.2852E+01
  7.974  0.5073E+00  0.2857E+01
  7.984  0.4074E+00  0.2861E+01
  7.994  0.3358E+00  0.2864E+01
  8.004  0.3075E+00  0.2867E+01
  8.014  0.3164E+00  0.2870E+01
  8.024  0.3402E+00  0.2874E+01
  8.034  0.3529E+00  0.2877E+01
  8.044  0.3374E+00  0.2881E+01
  8.054  0.2929E+00  0.2884E+01
  8.064  0.2339E+00  0.2886E+01
  8.074  0.1819E+00  0.2888E+01
  8.084  0.1559E+00  0.2889E+01
  8.094  0.1655E+00  0.2891E+01
  8.104  0.2082E+00  0.2893E+01
  8.114  0.2709E+00  0.2896E+01
  8.124  0.3347E+00  0.2899E+01
  8.134  0.3834E+00  0.2903E+01
  8.144  0.4109E+00  0.2907E+01
  8.154  0.4231E+00  0.2911E+01
  8.164  0.4323E+00  0.2916E+01
  8.174  0.4481E+00  0.2920E+01
  8.184  0.4712E+00  0.2925E+01
  8.194  0.4953E+00  0.2930E+01
  8.204  0.5121E+00  0.2935E+01
  8.214  0.5156E+00  0.2940E+01
  8.224  0.5014E+00  0.2945E+01
  8.234  0.4658E+00  0.2950E+01
  8.244  0.4079E+00  0.2954E+01
  8.254  0.3331E+00  0.2957E+01
  8.264  0.2547E+00  0.2960E+01
  8.274  0.1913E+00  0.2962E+01
  8.284  0.1611E+00  0.2963E+01
  8.294  0.1776E+00  0.2965E+01
  8.304  0.2457E+00  0.2967E+01
  8.314  0.3594E+00  0.2971E+01
  8.324  0.5005E+00  0.2976E+01
  8.334  0.6410E+00  0.2982E+01
  8.344  0.7514E+00  0.2990E+01
  8.354  0.8101E+00  0.2998E+01
  8.364  0.8096E+00  0.3006E+01
  8.374  0.7559E+00  0.3014E+01
  8.384  0.6625E+00  0.3020E+01
  8.394  0.5448E+00  0.3026E+01
  8.404  0.4181E+00  0.3030E+01
  8.414  0.2971E+00  0.3033E+01
  8.424  0.1941E+00  0.3035E+01
  8.434  0.1172E+00  0.3036E+01
  8.444  0.6929E-01  0.3037E+01
  8.454  0.4965E-01  0.3037E+01
  8.464  0.5654E-01  0.3038E+01
  8.474  0.8853E-01  0.3039E+01
  8.484  0.1427E+00  0.3040E+01
  8.494  0.2115E+00  0.3042E+01
  8.504  0.2805E+00  0.3045E+01
  8.514  0.3321E+00  0.3048E+01
  8.524  0.3532E+00  0.3052E+01
  8.534  0.3433E+00  0.3055E+01
  8.544  0.3161E+00  0.3058E+01
  8.554  0.2926E+00  0.3061E+01
  8.564  0.2895E+00  0.3064E+01
  8.574  0.3090E+00  0.3067E+01
  8.584  0.3383E+00  0.3071E+01
  8.594  0.3573E+00  0.3074E+01
  8.604  0.3515E+00  0.3078E+01
  8.614  0.3217E+00  0.3081E+01
  8.624  0.2841E+00  0.3084E+01
  8.634  0.2619E+00  0.3086E+01
  8.644  0.2743E+00  0.3089E+01
  8.654  0.3278E+00  0.3093E+01
  8.664  0.4152E+00  0.3097E+01
  8.674  0.5208E+00  0.3102E+01
  8.684  0.6288E+00  0.3108E+01
  8.694  0.7286E+00  0.3115E+01
  8.704  0.8170E+00  0.3124E+01
  8.714  0.8952E+00  0.3133E+01
  8.724  0.9638E+00  0.3142E+01
  8.734  0.1019E+01  0.3152E+01
  8.744  0.1049E+01  0.3163E+01
  8.754  0.1038E+01  0.3173E+01
  8.764  0.9719E+00  0.3183E+01
  8.774  0.8498E+00  0.3191E+01
  8.784  0.6894E+00  0.3198E+01
  8.794  0.5235E+00  0.3204E+01
  8.804  0.3880E+00  0.3207E+01
  8.814  0.3067E+00  0.3211E+01
  8.824  0.2834E+00  0.3213E+01
  8.834  0.3014E+00  0.3216E+01
  8.844  0.3322E+00  0.3220E+01
  8.854  0.3476E+00  0.3223E+01
  8.864  0.3310E+00  0.3227E+01
  8.874  0.2820E+00  0.3229E+01
  8.884  0.2138E+00  0.3231E+01
  8.894  0.1439E+00  0.3233E+01
  8.904  0.8590E-01  0.3234E+01
  8.914  0.4549E-01  0.3234E+01
  8.924  0.2137E-01  0.3234E+01
  8.934  0.8902E-02  0.3235E+01
  8.944  0.3289E-02  0.3235E+01
  8.954  0.1078E-02  0.3235E+01
  8.964  0.3169E-03  0.3235E+01
  8.974  0.9966E-04  0.3235E+01
  8.984  0.1051E-03  0.3235E+01
  8.994  0.3553E-03  0.3235E+01
  9.004  0.1268E-02  0.3235E+01
  9.014  0.4055E-02  0.3235E+01
  9.024  0.1152E-01  0.3235E+01
  9.034  0.2906E-01  0.3235E+01
  9.044  0.6509E-01  0.3236E+01
  9.054  0.1295E+00  0.3237E+01
  9.064  0.2290E+00  0.3239E+01
  9.074  0.3602E+00  0.3243E+01
  9.084  0.5049E+00  0.3248E+01
  9.094  0.6338E+00  0.3254E+01
  9.104  0.7188E+00  0.3261E+01
  9.114  0.7499E+00  0.3269E+01
  9.124  0.7419E+00  0.3276E+01
  9.134  0.7255E+00  0.3284E+01
  9.144  0.7257E+00  0.3291E+01
  9.154  0.7431E+00  0.3298E+01
  9.164  0.7543E+00  0.3306E+01
  9.174  0.7283E+00  0.3313E+01
  9.184  0.6498E+00  0.3320E+01
  9.194  0.5298E+00  0.3325E+01
  9.204  0.4001E+00  0.3329E+01
  9.214  0.2960E+00  0.3332E+01
  9.224  0.2407E+00  0.3334E+01
  9.234  0.2374E+00  0.3337E+01
  9.244  0.2708E+00  0.3339E+01
  9.254  0.3147E+00  0.3343E+01
  9.264  0.3421E+00  0.3346E+01
  9.274  0.3360E+00  0.3349E+01
  9.284  0.2948E+00  0.3352E+01
  9.294  0.2313E+00  0.3355E+01
  9.304  0.1650E+00  0.3356E+01
  9.314  0.1141E+00  0.3357E+01
  9.324  0.9052E-01  0.3358E+01
  9.334  0.9923E-01  0.3359E+01
  9.344  0.1384E+00  0.3361E+01
  9.354  0.1995E+00  0.3363E+01
  9.364  0.2667E+00  0.3365E+01
  9.374  0.3199E+00  0.3368E+01
  9.384  0.3414E+00  0.3372E+01
  9.394  0.3236E+00  0.3375E+01
  9.404  0.2727E+00  0.3378E+01
  9.414  0.2058E+00  0.3380E+01
  9.424  0.1431E+00  0.3381E+01
  9.434  0.1007E+00  0.3382E+01
  9.444  0.8794E-01  0.3383E+01
  9.454  0.1074E+00  0.3384E+01
  9.464  0.1552E+00  0.3386E+01
  9.474  0.2209E+00  0.3388E+01
  9.484  0.2876E+00  0.3391E+01
  9.494  0.3367E+00  0.3394E+01
  9.504  0.3559E+00  0.3398E+01
  9.514  0.3467E+00  0.3401E+01
  9.524  0.3254E+00  0.3405E+01
  9.534  0.3157E+00  0.3408E+01
  9.544  0.3369E+00  0.3411E+01
  9.554  0.3932E+00  0.3415E+01
  9.564  0.4721E+00  0.3420E+01
  9.574  0.5492E+00  0.3425E+01
  9.584  0.5986E+00  0.3431E+01
  9.594  0.6022E+00  0.3437E+01
  9.604  0.5558E+00  0.3443E+01
  9.614  0.4696E+00  0.3448E+01
  9.624  0.3641E+00  0.3451E+01
  9.634  0.2637E+00  0.3454E+01
  9.644  0.1893E+00  0.3456E+01
  9.654  0.1542E+00  0.3457E+01
  9.664  0.1614E+00  0.3459E+01
  9.674  0.2029E+00  0.3461E+01
  9.684  0.2617E+00  0.3464E+01
  9.694  0.3148E+00  0.3467E+01
